id,gid,x,y,v_x,v_y,radius,time
0,0,-0.068450,-2.138965,1.401957,0.120647,0.750000,8.000000
1,0,1.223659,1.104710,1.401886,-0.098618,0.750000,8.000000
2,1,-8.493641,-0.641197,-1.385292,-0.040109,0.750000,8.000000
0,0,0.055936,-2.126260,1.243853,0.127054,0.750000,8.100000
1,0,1.356947,1.079905,1.332880,-0.248053,0.750000,8.100000
2,1,-8.636821,-0.625152,-1.431795,0.160457,0.750000,8.100000
0,0,0.177526,-2.116585,1.215900,0.096754,0.750000,8.200000
1,0,1.478312,1.069154,1.213656,-0.107513,0.750000,8.200000
2,1,-8.769666,-0.604365,-1.328457,0.207866,0.750000,8.200000
0,0,0.300987,-2.111659,1.234616,0.049254,0.750000,8.300000
1,0,1.615978,1.067575,1.376660,-0.015785,0.750000,8.300000
2,1,-8.893055,-0.565419,-1.233885,0.389465,0.750000,8.300000
0,0,0.426239,-2.106583,1.252517,0.050762,0.750000,8.400000
1,0,1.755492,1.062452,1.395138,-0.051230,0.750000,8.400000
2,1,-9.023348,-0.538402,-1.302926,0.270167,0.750000,8.400000
0,0,0.552087,-2.093668,1.258476,0.129152,0.750000,8.500000
1,0,1.892710,1.065762,1.372180,0.033094,0.750000,8.500000
2,1,-9.170776,-0.523736,-1.474288,0.146665,0.750000,8.500000
0,0,0.676986,-2.069026,1.248990,0.246415,0.750000,8.600000
1,0,2.040913,1.073989,1.482028,0.082273,0.750000,8.600000
2,1,-9.321686,-0.515722,-1.509098,0.080131,0.750000,8.600000
0,0,0.822442,-2.049422,1.454560,0.196046,0.750000,8.700000
1,0,2.158814,1.075986,1.179008,0.019971,0.750000,8.700000
2,1,-9.462187,-0.500712,-1.405007,0.150101,0.750000,8.700000
0,0,0.958366,-2.026977,1.359245,0.224445,0.750000,8.800000
1,0,2.284088,1.096845,1.252745,0.208588,0.750000,8.800000
2,1,-9.592896,-0.509879,-1.307090,-0.091666,0.750000,8.800000
0,0,1.098334,-2.000677,1.399676,0.263001,0.750000,8.900000
1,0,2.411924,1.108009,1.278358,0.111644,0.750000,8.900000
2,1,-9.717058,-0.519385,-1.241623,-0.095065,0.750000,8.900000
0,0,1.240305,-1.968911,1.419710,0.317658,0.750000,9.000000
1,0,2.540735,1.132392,1.288107,0.243829,0.750000,9.000000
2,1,-9.833925,-0.513342,-1.168673,0.060436,0.750000,9.000000
0,0,1.383581,-1.935249,1.432760,0.336625,0.750000,9.100000
1,0,2.664796,1.134791,1.240617,0.023991,0.750000,9.100000
2,1,-9.963537,-0.501676,-1.296113,0.116656,0.750000,9.100000
0,0,1.529597,-1.900436,1.460166,0.348126,0.750000,9.200000
1,0,2.802234,1.148916,1.374376,0.141250,0.750000,9.200000
2,1,-10.082735,-0.495622,-1.191979,0.060537,0.750000,9.200000
0,0,1.686758,-1.858342,1.571611,0.420948,0.750000,9.300000
1,0,2.933562,1.141321,1.313281,-0.075951,0.750000,9.300000
2,1,-10.222269,-0.485324,-1.395340,0.102989,0.750000,9.300000
0,0,1.849430,-1.824260,1.626721,0.340817,0.750000,9.400000
1,0,3.068442,1.123920,1.348799,-0.174009,0.750000,9.400000
2,1,-10.375567,-0.463860,-1.532981,0.214635,0.750000,9.400000
0,0,2.016960,-1.791579,1.675299,0.326804,0.750000,9.500000
1,0,3.213268,1.095613,1.448256,-0.283076,0.750000,9.500000
2,1,-10.504687,-0.442074,-1.291200,0.217861,0.750000,9.500000
0,0,2.183778,-1.754992,1.668172,0.365878,0.750000,9.600000
1,0,3.338239,1.072277,1.249716,-0.233356,0.750000,9.600000
2,1,-10.640195,-0.409947,-1.355086,0.321274,0.750000,9.600000
0,0,2.353110,-1.725896,1.693322,0.290961,0.750000,9.700000
1,0,3.458130,1.055995,1.198905,-0.162823,0.750000,9.700000
2,1,-10.781145,-0.394026,-1.409493,0.159208,0.750000,9.700000
0,0,2.518112,-1.691739,1.650018,0.341570,0.750000,9.800000
1,0,3.574983,1.040751,1.168537,-0.152440,0.750000,9.800000
2,1,-10.914977,-0.373420,-1.338327,0.206056,0.750000,9.800000
0,0,2.686360,-1.661048,1.682481,0.306903,0.750000,9.900000
1,0,3.689902,1.045925,1.149189,0.051741,0.750000,9.900000
2,1,-11.031062,-0.353594,-1.160847,0.198258,0.750000,9.900000
0,0,2.819766,-1.628015,1.334060,0.330336,0.750000,10.000000
1,0,3.806322,1.050765,1.164201,0.048403,0.750000,10.000000
2,1,-11.143232,-0.334363,-1.121701,0.192311,0.750000,10.000000
0,0,2.961234,-1.608019,1.414680,0.199956,0.750000,10.100000
1,0,3.940313,1.060165,1.339903,0.094003,0.750000,10.100000
2,1,-11.275886,-0.321724,-1.326541,0.126397,0.750000,10.100000
0,0,3.110182,-1.594191,1.489487,0.138279,0.750000,10.200000
1,0,4.081839,1.069356,1.415263,0.091910,0.750000,10.200000
2,1,-11.399208,-0.312153,-1.233212,0.095709,0.750000,10.200000
0,0,3.251017,-1.573726,1.408343,0.204654,0.750000,10.300000
1,0,4.217975,1.059485,1.361361,-0.098719,0.750000,10.300000
2,1,-11.540050,-0.308662,-1.408424,0.034904,0.750000,10.300000
