id,gid,x,y,v_x,v_y,radius,time
7,7,3.263340,-3.443076,-0.752209,0.594239,0.500000,3.200000
0,0,4.627431,-0.032894,-0.919546,-0.063088,0.500000,3.300000
1,1,3.265338,3.402403,-0.642091,-0.585425,0.500000,3.300000
2,2,0.063704,4.241562,0.031476,-1.045991,0.500000,3.300000
3,3,-3.131034,3.216253,0.728836,-0.623438,0.500000,3.300000
4,4,-4.664876,0.013152,0.906044,0.017581,0.500000,3.300000
5,5,-3.109784,-3.130214,0.670988,0.653888,0.500000,3.300000
6,6,0.060835,-4.168152,0.070696,1.115316,0.500000,3.300000
7,7,3.188669,-3.384456,-0.746701,0.586201,0.500000,3.300000
0,0,4.539128,-0.040381,-0.883033,-0.074868,0.500000,3.400000
1,1,3.202155,3.344395,-0.631829,-0.580073,0.500000,3.400000
2,2,0.071349,4.138408,0.076451,-1.031541,0.500000,3.400000
3,3,-3.062370,3.155214,0.686636,-0.610390,0.500000,3.400000
4,4,-4.576177,0.017176,0.886986,0.040243,0.500000,3.400000
5,5,-3.042009,-3.064625,0.677748,0.655891,0.500000,3.400000
6,6,0.064061,-4.060127,0.032267,1.080247,0.500000,3.400000
7,7,3.114066,-3.326865,-0.746034,0.575916,0.500000,3.400000
0,0,4.449592,-0.049071,-0.895353,-0.086905,0.500000,3.500000
1,1,3.140117,3.286456,-0.620380,-0.579392,0.500000,3.500000
2,2,0.080351,4.037159,0.090017,-1.012488,0.500000,3.500000
3,3,-2.993505,3.096257,0.688649,-0.589570,0.500000,3.500000
4,4,-4.488778,0.020562,0.873995,0.033854,0.500000,3.500000
5,5,-2.978051,-3.000227,0.639583,0.643977,0.500000,3.500000
6,6,0.071363,-3.952547,0.073014,1.075799,0.500000,3.500000
7,7,3.038977,-3.269805,-0.750890,0.570595,0.500000,3.500000
0,0,4.363598,-0.060148,-0.859943,-0.110771,0.500000,3.600000
1,1,3.083566,3.232470,-0.565506,-0.539866,0.500000,3.600000
2,2,0.084318,3.935994,0.039670,-1.011649,0.500000,3.600000
3,3,-2.922632,3.036771,0.708730,-0.594859,0.500000,3.600000
4,4,-4.401732,0.025425,0.870460,0.048635,0.500000,3.600000
5,5,-2.913704,-2.934573,0.643474,0.656545,0.500000,3.600000
6,6,0.067507,-3.842187,-0.038563,1.103606,0.500000,3.600000
7,7,2.968937,-3.219332,-0.700405,0.504732,0.500000,3.600000
0,0,4.275543,-0.070484,-0.880548,-0.103360,0.500000,3.700000
1,1,3.026473,3.174822,-0.570929,-0.576477,0.500000,3.700000
2,2,0.094568,3.836903,0.102496,-0.990909,0.500000,3.700000
3,3,-2.853965,2.980839,0.686674,-0.559326,0.500000,3.700000
4,4,-4.317457,0.030033,0.842753,0.046079,0.500000,3.700000
5,5,-2.852850,-2.871558,0.608531,0.630147,0.500000,3.700000
6,6,0.070754,-3.733138,0.032472,1.090489,0.500000,3.700000
7,7,2.896535,-3.167301,-0.724018,0.520307,0.500000,3.700000
0,0,4.186126,-0.082402,-0.894176,-0.119178,0.500000,3.800000
1,1,2.975448,3.120288,-0.510255,-0.545334,0.500000,3.800000
2,2,0.101473,3.737883,0.069056,-0.990201,0.500000,3.800000
3,3,-2.782864,2.924597,0.711013,-0.562412,0.500000,3.800000
4,4,-4.232346,0.036362,0.851106,0.063286,0.500000,3.800000
5,5,-2.791185,-2.806126,0.616650,0.654320,0.500000,3.800000
6,6,0.071651,-3.629469,0.008970,1.036691,0.500000,3.800000
7,7,2.820978,-3.115259,-0.755565,0.520418,0.500000,3.800000
0,0,4.095999,-0.094707,-0.901270,-0.123049,0.500000,3.900000
1,1,2.925179,3.063290,-0.502685,-0.569981,0.500000,3.900000
2,2,0.114536,3.640796,0.130627,-0.970867,0.500000,3.900000
3,3,-2.712882,2.870686,0.699814,-0.539109,0.500000,3.900000
4,4,-4.149459,0.043465,0.828873,0.071034,0.500000,3.900000
5,5,-2.734908,-2.741464,0.562771,0.646622,0.500000,3.900000
6,6,0.078000,-3.527136,0.063489,1.023323,0.500000,3.900000
7,7,2.742434,-3.063227,-0.785445,0.520327,0.500000,3.900000
0,0,4.010274,-0.109428,-0.857247,-0.147209,0.500000,4.000000
1,1,2.876291,3.004257,-0.488883,-0.590331,0.500000,4.000000
2,2,0.123856,3.545908,0.093195,-0.948884,0.500000,4.000000
3,3,-2.639790,2.814827,0.730920,-0.558596,0.500000,4.000000
