id,gid,x,y,v_x,v_y,radius,time
0,0,-4.465303,-4.706241,0.391670,-0.794750,0.750000,5.200000
1,0,-2.468480,1.567207,1.246294,-0.029244,0.750000,5.200000
2,1,-2.906328,-4.001006,0.449482,-0.028763,0.750000,5.200000
0,0,-4.423674,-4.773373,0.416283,-0.671324,0.750000,5.300000
1,0,-2.350157,1.568443,1.183230,0.012360,0.750000,5.300000
2,1,-2.879278,-4.006877,0.270501,-0.058716,0.750000,5.300000
0,0,-4.410166,-4.854353,0.135087,-0.809799,0.750000,5.400000
1,0,-2.228774,1.556923,1.213824,-0.115201,0.750000,5.400000
2,1,-2.909840,-3.951231,-0.305625,0.556466,0.750000,5.400000
0,0,-4.376522,-4.899083,0.336436,-0.447293,0.750000,5.500000
1,0,-2.101726,1.554677,1.270487,-0.022459,0.750000,5.500000
2,1,-2.986889,-3.887825,-0.770491,0.634055,0.750000,5.500000
0,0,-4.326743,-4.953881,0.497790,-0.547987,0.750000,5.600000
1,0,-1.985045,1.541950,1.166806,-0.127272,0.750000,5.600000
2,1,-3.054313,-3.832722,-0.674238,0.551034,0.750000,5.600000
0,0,-4.268843,-5.001572,0.578998,-0.476910,0.750000,5.700000
1,0,-1.850951,1.525067,1.340939,-0.168828,0.750000,5.700000
2,1,-3.132095,-3.770657,-0.777818,0.620652,0.750000,5.700000
0,0,-4.198666,-5.074933,0.701768,-0.733606,0.750000,5.800000
1,0,-1.702887,1.507116,1.480643,-0.179508,0.750000,5.800000
2,1,-3.216379,-3.703845,-0.842837,0.668121,0.750000,5.800000
0,0,-4.108657,-5.124574,0.900092,-0.496408,0.750000,5.900000
1,0,-1.567464,1.484064,1.354232,-0.230526,0.750000,5.900000
2,1,-3.316984,-3.656025,-1.006051,0.478192,0.750000,5.900000
0,0,-4.014419,-5.172401,0.942382,-0.478273,0.750000,6.000000
1,0,-1.430026,1.475224,1.374374,-0.088399,0.750000,6.000000
2,1,-3.419547,-3.622566,-1.025632,0.334591,0.750000,6.000000
0,0,-3.920134,-5.202549,0.942855,-0.301478,0.750000,6.100000
1,0,-1.303340,1.467366,1.266868,-0.078577,0.750000,6.100000
2,1,-3.530026,-3.572414,-1.104789,0.501525,0.750000,6.100000
0,0,-3.815439,-5.206688,1.046950,-0.041392,0.750000,6.200000
1,0,-1.168488,1.469335,1.348512,0.019688,0.750000,6.200000
2,1,-3.654200,-3.539028,-1.241737,0.333857,0.750000,6.200000
0,0,-3.702345,-5.185702,1.130934,0.209857,0.750000,6.300000
1,0,-1.035329,1.472258,1.331598,0.029231,0.750000,6.300000
2,1,-3.779004,-3.516187,-1.248040,0.228415,0.750000,6.300000
0,0,-3.581271,-5.144821,1.210740,0.408816,0.750000,6.400000
1,0,-0.895495,1.486689,1.398331,0.144313,0.750000,6.400000
2,1,-3.904266,-3.479890,-1.252626,0.362971,0.750000,6.400000
0,0,-3.465130,-5.096461,1.161417,0.483594,0.750000,6.500000
1,0,-0.771107,1.515388,1.243880,0.286991,0.750000,6.500000
2,1,-4.044148,-3.434537,-1.398818,0.453530,0.750000,6.500000
0,0,-3.340766,-5.045472,1.243635,0.509896,0.750000,6.600000
1,0,-0.644451,1.527303,1.266564,0.119148,0.750000,6.600000
2,1,-4.184416,-3.397842,-1.402681,0.366946,0.750000,6.600000
0,0,-3.226018,-4.999654,1.147477,0.458176,0.750000,6.700000
1,0,-0.521811,1.520929,1.226399,-0.063746,0.750000,6.700000
2,1,-4.311071,-3.349300,-1.266549,0.485416,0.750000,6.700000
0,0,-3.106431,-4.944671,1.195872,0.549833,0.750000,6.800000
1,0,-0.399470,1.511684,1.223411,-0.092446,0.750000,6.800000
2,1,-4.447827,-3.297468,-1.367560,0.518319,0.750000,6.800000
0,0,-2.984558,-4.905143,1.218727,0.395279,0.750000,6.900000
1,0,-0.277519,1.499649,1.219513,-0.120351,0.750000,6.900000
2,1,-4.585421,-3.248022,-1.375944,0.494469,0.750000,6.900000
0,0,-2.844071,-4.868600,1.404879,0.365425,0.750000,7.000000
1,0,-0.133885,1.473453,1.436340,-0.261959,0.750000,7.000000
2,1,-4.718478,-3.192395,-1.330562,0.556264,0.750000,7.000000
0,0,-2.687363,-4.838437,1.567075,0.301639,0.750000,7.100000
1,0,0.005882,1.473023,1.397670,-0.004298,0.750000,7.100000
2,1,-4.846968,-3.148115,-1.284903,0.442802,0.750000,7.100000
0,0,-2.543147,-4.804048,1.442161,0.343881,0.750000,7.200000
1,0,0.143355,1.478356,1.374731,0.053328,0.750000,7.200000
2,1,-4.972322,-3.108206,-1.253541,0.399090,0.750000,7.200000
0,0,-2.401234,-4.777778,1.419126,0.262706,0.750000,7.300000
1,0,0.271617,1.490327,1.282615,0.119709,0.750000,7.300000
2,1,-5.095196,-3.084581,-1.228743,0.236254,0.750000,7.300000
0,0,-2.266397,-4.734539,1.348368,0.432390,0.750000,7.400000
1,0,0.401653,1.490726,1.300359,0.003992,0.750000,7.400000
2,1,-5.233088,-3.043386,-1.378912,0.411949,0.750000,7.400000
0,0,-2.134846,-4.686609,1.315519,0.479293,0.750000,7.500000
1,0,0.523689,1.498970,1.220358,0.082441,0.750000,7.500000
2,1,-5.362587,-2.997069,-1.294990,0.463169,0.750000,7.500000
0,0,-2.015859,-4.638108,1.189864,0.485011,0.750000,7.600000
1,0,0.653157,1.494506,1.294680,-0.044647,0.750000,7.600000
